Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
ZoneTempPredictorCorrector.cc,"""Facility Any Zone Oscillating Temperatures Time""",OutputProcessor::Unit::hr,state.dataZoneTempPredictorCorrector->AnyZoneTempOscillate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,"""Facility"""
ZoneTempPredictorCorrector.cc,"""Facility Any Zone Oscillating Temperatures During Occupancy Time""",OutputProcessor::Unit::hr,state.dataZoneTempPredictorCorrector->AnyZoneTempOscillateDuringOccupancy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,"""Facility"""
ZoneTempPredictorCorrector.cc,"""Facility Any Zone Oscillating Temperatures in Deadband Time""",OutputProcessor::Unit::hr,state.dataZoneTempPredictorCorrector->AnyZoneTempOscillateInDeadband,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,"""Facility"""
ChillerGasAbsorption.cc,"""Chiller Heater Evaporator Cooling Rate""",OutputProcessor::Unit::W,this->CoolingLoad,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Evaporator Cooling Energy""",OutputProcessor::Unit::J,this->CoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Rate""",OutputProcessor::Unit::W,this->HeatingLoad,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Energy""",OutputProcessor::Unit::J,this->HeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Condenser Heat Transfer Rate""",OutputProcessor::Unit::W,this->TowerLoad,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Condenser Heat Transfer Energy""",OutputProcessor::Unit::J,this->TowerEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"format(""Chiller Heater {} Rate"", sFuelType)",OutputProcessor::Unit::W,this->FuelUseRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"format(""Chiller Heater {} Energy"", sFuelType)",OutputProcessor::Unit::J,this->FuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"format(""Chiller Heater Cooling {} Rate"", sFuelType)",OutputProcessor::Unit::W,this->CoolFuelUseRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"format(""Chiller Heater Cooling {} Energy"", sFuelType)",OutputProcessor::Unit::J,this->CoolFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Cooling COP""",OutputProcessor::Unit::W_W,this->FuelCOP,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"format(""Chiller Heater Heating {} Rate"", sFuelType)",OutputProcessor::Unit::W,this->HeatFuelUseRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"format(""Chiller Heater Heating {} Energy"", sFuelType)",OutputProcessor::Unit::J,this->HeatFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Electricity Rate""",OutputProcessor::Unit::W,this->ElectricPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Electricity Energy""",OutputProcessor::Unit::J,this->ElectricEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Cooling Electricity Rate""",OutputProcessor::Unit::W,this->CoolElectricPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Cooling Electricity Energy""",OutputProcessor::Unit::J,this->CoolElectricEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Electricity Rate""",OutputProcessor::Unit::W,this->HeatElectricPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Electricity Energy""",OutputProcessor::Unit::J,this->HeatElectricEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Evaporator Inlet Temperature""",OutputProcessor::Unit::C,this->ChillReturnTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Evaporator Outlet Temperature""",OutputProcessor::Unit::C,this->ChillSupplyTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Evaporator Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->ChillWaterFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Condenser Inlet Temperature""",OutputProcessor::Unit::C,this->CondReturnTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Condenser Outlet Temperature""",OutputProcessor::Unit::C,this->CondSupplyTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Condenser Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->CondWaterFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Condenser Inlet Temperature""",OutputProcessor::Unit::C,this->CondReturnTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Inlet Temperature""",OutputProcessor::Unit::C,this->HotWaterReturnTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Outlet Temperature""",OutputProcessor::Unit::C,this->HotWaterSupplyTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->HotWaterFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Cooling Part Load Ratio""",OutputProcessor::Unit::None,this->CoolPartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Maximum Cooling Rate""",OutputProcessor::Unit::W,this->CoolingCapacity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Heating Part Load Ratio""",OutputProcessor::Unit::None,this->HeatPartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Maximum Heating Rate""",OutputProcessor::Unit::W,this->HeatingCapacity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerGasAbsorption.cc,"""Chiller Heater Runtime Fraction""",OutputProcessor::Unit::None,this->FractionOfPeriodRunning,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Total Cooling Rate""",OutputProcessor::Unit::W,thisCP.Power,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Total System Cooling Rate""",OutputProcessor::Unit::W,thisCP.TotPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Convective Cooling Rate""",OutputProcessor::Unit::W,thisCP.ConvPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Radiant Cooling Rate""",OutputProcessor::Unit::W,thisCP.RadPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Total Cooling Energy""",OutputProcessor::Unit::J,thisCP.Energy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Total System Cooling Energy""",OutputProcessor::Unit::J,thisCP.TotEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Convective Cooling Energy""",OutputProcessor::Unit::J,thisCP.ConvEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Radiant Cooling Energy""",OutputProcessor::Unit::J,thisCP.RadEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Water Mass Flow Rate""",OutputProcessor::Unit::kg_s,thisCP.WaterMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Water Inlet Temperature""",OutputProcessor::Unit::C,thisCP.WaterInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
ChilledCeilingPanelSimple.cc,"""Cooling Panel Water Outlet Temperature""",OutputProcessor::Unit::C,thisCP.WaterOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,thisCP.Name
PVWatts.cc,"""Generator Produced DC Electricity Rate""",OutputProcessor::Unit::W,outputDCPower_,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,name_
PVWatts.cc,"""Generator Produced DC Electricity Energy""",OutputProcessor::Unit::J,outputDCEnergy_,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,name_
PVWatts.cc,"""Generator PV Cell Temperature""",OutputProcessor::Unit::C,cellTemperature_,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,name_
PVWatts.cc,"""Plane of Array Irradiance""",OutputProcessor::Unit::W_m2,planeOfArrayIrradiance_,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,name_
PVWatts.cc,"""Shaded Percent""",OutputProcessor::Unit::Perc,shadedPercent_,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,name_
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Total Cooling Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemTotalCoolingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Total Cooling Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemTotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Sensible Cooling Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemSensibleCoolingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Sensible Cooling Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemSensibleCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Latent Cooling Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemLatentCoolingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Latent Cooling Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemLatentCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Total Cooling Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitTotalCoolingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Total Cooling Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitTotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Sensible Cooling Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitSensibleCoolingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Sensible Cooling Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitSensibleCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Latent Cooling Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitLatentCoolingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Latent Cooling Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitLatentCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Total Heating Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemTotalHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Total Heating Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemTotalHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Sensible Heating Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemSensibleHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Sensible Heating Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemSensibleHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Latent Heating Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemLatentHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC System Latent Heating Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SystemLatentHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Total Heating Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitTotalHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Total Heating Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitTotalHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Sensible Heating Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitSensibleHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Sensible Heating Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitSensibleHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Latent Heating Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitLatentHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Zone Latent Heating Energy""",OutputProcessor::Unit::J,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).UnitLatentHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Predicted Sensible Load to Setpoint Heat Transfer Rate""",OutputProcessor::Unit::W,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).RequestedLoadToCoolingSetpoint,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Error Code""",OutputProcessor::Unit::None,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).ErrorCode,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Supply Air Temperature""",OutputProcessor::Unit::C,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).OutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Return Air Temperature""",OutputProcessor::Unit::C,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).InletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Outdoor Air Temperature""",OutputProcessor::Unit::C,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SecInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Relief Air Temperature""",OutputProcessor::Unit::C,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SecOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Supply Air Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).OutletHumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Return Air Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).InletHumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Outdoor Air Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SecInletHumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Relief Air Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SecOutletHumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Supply Air Relative Humidity""",OutputProcessor::Unit::Perc,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).OutletRH,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Return Air Relative Humidity""",OutputProcessor::Unit::Perc,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).InletRH,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Outdoor Air Relative Humidity""",OutputProcessor::Unit::Perc,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SecInletRH,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Relief Air Relative Humidity""",OutputProcessor::Unit::Perc,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).SecOutletRH,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Supply Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).OutletMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
HybridUnitaryAirConditioners.cc,"""Zone Hybrid Unitary HVAC Supply Air Standard Density Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).OutletVolumetricFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHybridUnitaryAC->ZoneHybridUnitaryAirConditioner(UnitLoop).Name
