Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 1 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 2 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 3 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 4 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 INLET:System Node Temperature [C](TimeStep),ZONE 2 INLET:System Node Temperature [C](TimeStep),ZONE 3 INLET:System Node Temperature [C](TimeStep),ZONE 4 INLET:System Node Temperature [C](TimeStep),ZONE 1 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 2 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 3 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 4 INLET:System Node CO2 Concentration [ppm](TimeStep) 
 12/05  14:40:00,25.76666667,0.011043945,384.9418,0.272727,21.11,21.11,21.11,21.11,0.011231161,0.010866565,0.01098181,0.010903601,835.3351188,836.597955,547.6297582,547.768296,0.5642062,0.460910798,0.603144535,0.581395049,50,50,50,50,0.015,0.015,0.015,0.015,828.3932217,829.609352,544.0959013,544.2250367
 12/05  14:50:00,25.68333333,0.011058454,387.9419,0.272727,21.11,21.11,21.11,21.11,0.011226019,0.010849811,0.01095789,0.010877854,841.9987127,843.3039458,548.5791053,548.7193463,0.564572196,0.460840194,0.601337958,0.579587771,50,50,50,50,0.015,0.015,0.015,0.015,835.3351188,836.597955,547.6297582,547.768296
 12/05  15:00:00,25.6,0.011072512,381.9421,0.363636,21.11,21.11,21.11,21.11,0.011220984,0.010834256,0.010936069,0.010854342,848.2527663,849.5948623,549.8133138,549.9520001,0.564628273,0.461213204,0.59350925,0.571809507,50,50,50,50,0.015,0.015,0.015,0.015,841.9987127,843.3039458,548.5791053,548.7193463
 12/05  15:10:00,25.31666667,0.011089624,386.9423,0.454545,21.11,21.11,21.11,21.11,0.011216443,0.01082052,0.010920467,0.010837167,854.2698428,855.643501,553.0219568,553.161309,0.565380276,0.462898836,0.586913072,0.56531598,50,50,50,50,0.015,0.015,0.015,0.015,848.2527663,849.5948623,549.8133138,549.9520001
 12/05  15:20:00,25.03333333,0.011102614,388.9424,0.363636,21.11,21.11,21.11,21.11,0.01121254,0.010808802,0.010906265,0.010821595,860.1114828,861.5123166,556.0484439,556.1900477,0.565997644,0.464512436,0.59311626,0.571676632,50,50,50,50,0.015,0.015,0.015,0.015,854.2698428,855.643501,553.0219568,553.161309
 12/05  15:30:00,24.75,0.011111601,389.9426,0.272727,21.11,21.11,21.11,21.11,0.011209236,0.010799152,0.01088994,0.010804159,865.7656584,867.1896053,557.299504,557.4413431,0.566658829,0.46674939,0.599912838,0.57868302,50,50,50,50,0.015,0.015,0.015,0.015,860.1114828,861.5123166,556.0484439,556.1900477
 12/05  15:40:00,24.46666667,0.011116697,391.9428,0.363636,21.11,21.11,21.11,21.11,0.011206519,0.010791811,0.010876182,0.010789504,871.2418454,872.6846762,558.8151202,558.9560615,0.567717108,0.470350379,0.594924951,0.573954268,50,50,50,50,0.015,0.015,0.015,0.015,865.7656584,867.1896053,557.299504,557.4413431
 12/05  15:50:00,24.18333333,0.011118017,383.9429,0.272727,21.11,21.11,21.11,21.11,0.011204423,0.010787027,0.010862758,0.010775438,876.3192802,877.7753003,559.2879602,559.4262637,0.569167305,0.474896142,0.60321425,0.582554681,50,50,50,50,0.015,0.015,0.015,0.015,871.2418454,872.6846762,558.8151202,558.9560615
 12/05  16:00:00,23.9,0.01111567,385.9431,0.272727,21.11,21.11,21.11,21.11,0.011202973,0.01078493,0.010850457,0.010762751,881.105536,882.5688292,559.1254618,559.2594716,0.57088486,0.480108066,0.6057566,0.585455174,50,50,50,50,0.015,0.015,0.015,0.015,876.3192802,877.7753003,559.2879602,559.4262637
 12/05  16:10:00,23.61666667,0.011109763,388.9432,0.272727,21.11,21.11,21.11,21.11,0.011201479,0.010784921,0.010839552,0.010751721,885.7264287,887.1919896,558.8295076,558.9584483,0.57425548,0.487418471,0.610308847,0.590411201,50,50,50,50,0.015,0.015,0.015,0.015,881.105536,882.5688292,559.1254618,559.2594716
 12/05  16:20:00,23.33333333,0.011100406,391.9434,0.636364,21.11,21.11,21.11,21.11,0.011199649,0.010787504,0.010841589,0.010753773,890.2421392,891.7051189,563.7484191,563.8789552,0.578603136,0.498758241,0.591603098,0.572148941,50,50,50,50,0.015,0.015,0.015,0.015,885.7264287,887.1919896,558.8295076,558.9584483
 12/05  16:30:00,23.05,0.011087701,389.9436,0.454545,21.11,21.11,21.11,21.11,0.011196991,0.010791284,0.010845007,0.010757487,894.5531226,896.0095555,569.0710554,569.2076231,0.581655035,0.504673991,0.608328909,0.589364921,50,50,50,50,0.015,0.015,0.015,0.015,890.2421392,891.7051189,563.7484191,563.8789552
 12/05  16:40:00,22.76666667,0.011071753,385.9437,0.363636,21.11,21.11,21.11,21.11,0.011193122,0.010795132,0.010843684,0.010756795,898.5475669,899.9935371,572.2430458,572.3842174,0.583949005,0.510108546,0.618842295,0.600404503,50,50,50,50,0.015,0.015,0.015,0.015,894.5531226,896.0095555,569.0710554,569.2076231
 12/05  16:50:00,22.48333333,0.01105266,381.9439,0.545455,21.11,21.11,21.11,21.11,0.011187914,0.010798535,0.010844622,0.010758586,902.1826944,903.6141635,576.4469079,576.5920899,0.585995181,0.515297853,0.610397727,0.592515635,50,50,50,50,0.015,0.015,0.015,0.015,898.5475669,899.9935371,572.2430458,572.3842174
 12/05  17:00:00,22.2,0.011030524,385.944,0.363636,21.11,21.11,21.11,21.11,0.011181437,0.010801368,0.01084175,0.010756849,905.6474044,907.0612402,579.0630837,579.2100731,0.588022048,0.520358111,0.627318225,0.610023086,50,50,50,50,0.015,0.015,0.015,0.015,902.1826944,903.6141635,576.4469079,576.5920899
 12/05  17:10:00,21.93333333,0.011044731,382.9442,0.454545,21.11,21.11,21.11,21.11,0.011152488,0.010783087,0.010839251,0.010755675,899.3687054,900.7211716,581.7029505,581.8504226,0.633338239,0.567960421,0.62106076,0.604368621,50,50,50,50,0.015,0.015,0.015,0.015,905.6474044,907.0612402,579.0630837,579.2100731
 12/05  17:20:00,21.66666667,0.011055186,387.9444,0.363636,21.11,21.11,21.11,21.11,0.011111827,0.010753508,0.010835063,0.010752996,887.5807582,888.8250127,583.4038875,583.5502896,0.631511068,0.568237612,0.62750529,0.611430453,50,50,50,50,0.015,0.015,0.015,0.015,899.3687054,900.7211716,581.7029505,581.8504226
 12/05  17:30:00,21.4,0.011061992,391.9445,0.363636,21.11,21.11,21.11,21.11,0.011070206,0.010722661,0.010830176,0.01074977,874.5356293,875.6497355,584.5942828,584.7383282,0.629658618,0.568402248,0.627765587,0.612311392,50,50,50,50,0.015,0.015,0.015,0.015,887.5807582,888.8250127,583.4038875,583.5502896
 12/05  17:40:00,21.13333333,0.01106525,388.9447,0,21.11,21.11,21.11,21.11,0.011032246,0.010694917,0.010814533,0.010736036,861.9097207,862.8946224,580.4454656,580.5814194,0.627835396,0.568494099,0.65355251,0.638719608,50,50,50,50,0.015,0.015,0.015,0.015,874.5356293,875.6497355,584.5942828,584.7383282
 12/05  17:50:00,20.86666667,0.011065059,385.9449,0,21.11,21.11,21.11,21.11,0.010998637,0.010670967,0.010793875,0.010717436,849.968149,850.8350365,573.2365702,573.3586961,0.626067765,0.568539953,0.65428514,0.640059899,50,50,50,50,0.015,0.015,0.015,0.015,861.9097207,862.8946224,580.4454656,580.5814194
 12/05  18:00:00,20.6,0.011061518,385.945,0,21.11,21.11,21.11,21.11,0.01096873,0.010650236,0.010773654,0.01069934,838.6380386,839.3995343,565.283394,565.3891545,0.624369902,0.568556051,0.655034062,0.641401627,50,50,50,50,0.015,0.015,0.015,0.015,849.968149,850.8350365,573.2365702,573.3586961
 12/05  18:10:00,20.4,0.011048527,387.9452,0,21.11,21.11,21.11,21.11,0.01093488,0.010625766,0.010755719,0.010683572,824.9239491,825.581424,557.6376115,557.7273844,0.640802655,0.587535315,0.659049156,0.645993067,50,50,50,50,0.015,0.015,0.015,0.015,838.6380386,839.3995343,565.283394,565.3891545
 12/05  18:20:00,20.2,0.011033907,386.9453,0,21.11,21.11,21.11,21.11,0.010899565,0.010600078,0.01074014,0.010670196,809.9772407,810.5295652,550.4538186,550.529267,0.642911104,0.592071383,0.663170149,0.650669067,50,50,50,50,0.015,0.015,0.015,0.015,824.9239491,825.581424,557.6376115,557.7273844
 12/05  18:30:00,20,0.011017696,384.9455,0,21.11,21.11,21.11,21.11,0.010865714,0.010575986,0.010726535,0.010658823,794.9978203,795.448501,543.6112823,543.6741637,0.645172709,0.596678496,0.667385676,0.655416334,50,50,50,50,0.015,0.015,0.015,0.015,809.9772407,810.5295652,550.4538186,550.529267
 12/05  18:40:00,19.8,0.010999931,383.9457,0,21.11,21.11,21.11,21.11,0.010834613,0.010554686,0.010714577,0.010649116,780.5283562,780.8856232,537.0276617,537.0794327,0.647574766,0.601365023,0.671698797,0.660236847,50,50,50,50,0.015,0.015,0.015,0.015,794.9978203,795.448501,543.6112823,543.6741637
 12/05  18:50:00,19.6,0.010980649,384.9458,0,21.11,21.11,21.11,21.11,0.010806406,0.010536287,0.010704074,0.010640869,766.7231911,766.9973496,530.7155663,530.7574321,0.650109327,0.606132235,0.676113356,0.665134027,50,50,50,50,0.015,0.015,0.015,0.015,780.5283562,780.8856232,537.0276617,537.0794327
 12/05  19:00:00,19.4,0.010959887,386.946,0,21.11,21.11,21.11,21.11,0.010780826,0.010520509,0.010694914,0.010633959,753.5903934,753.7917286,524.7137765,524.7468157,0.652771363,0.610979596,0.680632171,0.670110763,50,50,50,50,0.015,0.015,0.015,0.015,766.7231911,766.9973496,530.7155663,530.7574321
 12/05  19:10:00,19.31666667,0.011042592,387.9461,0,19.67344832,20.78578014,20.88811,20.96225327,0.010415101,0.010164614,0.010325251,0.010266769,740.0683995,740.2312048,519.1935725,519.2254992,0,0,0,0,20.15868364,20.90153055,20.96775732,21.01544801,0.010546472,0.010292414,0.010457897,0.010398503,745.1040066,745.285997,521.2607028,521.2932769
 12/05  19:20:00,19.23333333,0.011124079,381.9463,0,18.64868759,20.49925621,20.68801819,20.8273575,0.010088372,0.009846625,0.009995517,0.00993937,726.581186,726.6604383,513.4505144,513.4792778,0,0,0,0,18.91544991,20.57687539,20.74254191,20.86423561,0.010177226,0.009933156,0.010085255,0.010028479,730.2358521,730.3399214,515.0060429,515.0357393
 12/05  19:30:00,19.15,0.011204358,390.9465,0,17.86178196,20.24174724,20.50456158,20.70223584,0.009793467,0.009559039,0.009697174,0.009643071,714.8852115,714.8671033,508.7013429,508.7264771,0,0,0,0,18.20752592,20.35983924,20.58902962,20.7599729,0.009929142,0.009691377,0.009834464,0.009779425,720.2772157,720.3054083,510.8976579,510.9245351
 12/05  19:40:00,19.06666667,0.011283438,386.9466,0,16.5991294,19.69588893,20.10474554,20.42525159,0.009157999,0.008938578,0.009053369,0.009003545,689.3762494,689.1081533,498.1561301,498.1709819,0,0,0,0,16.99511702,19.87973083,20.24040002,20.51962447,0.009372919,0.009148461,0.009271161,0.009219901,698.0223245,697.8410009,501.741791,501.7603266
 12/05  19:50:00,18.98333333,0.011361326,386.9468,0,16.35256918,19.53635669,19.98061392,20.33717285,0.008967954,0.008752872,0.008860586,0.008811985,681.6263357,681.2731379,494.8942443,494.9048291,0,0,0,0,16.52484591,19.64354093,20.06373919,20.39606035,0.009095935,0.008877916,0.008990387,0.008940959,686.8297121,686.5327917,497.077407,497.0907773
 12/05  20:00:00,18.9,0.011438032,384.9469,0,16.14205547,19.38480766,19.85933938,20.25032427,0.008785443,0.008574574,0.008675466,0.008628022,674.0892549,673.6542732,491.6769529,491.6829911,0,0,0,0,16.31756955,19.50930135,19.95876961,20.32148007,0.008935575,0.008721237,0.008827735,0.008779338,680.2743256,679.9061357,494.3103682,494.3200901
 12/05  20:10:00,18.71666667,0.011442375,381.9471,0,15.63737877,18.96642795,19.51838042,20.00457156,0.008279869,0.008071936,0.008153653,0.008109455,652.8845275,652.2141922,482.6187248,482.6117329,0.039764311,0,0,0,33.07102774,19.22799271,19.73277185,20.15941003,0.011892722,0.008387594,0.008481353,0.008435122,666.2058241,665.6876293,488.3172217,488.318511
 12/05  20:20:00,18.53333333,0.011444916,388.9473,0,15.56017048,18.56798931,19.18031051,19.75557066,0.007856762,0.007582818,0.007645887,0.007604771,632.5682304,631.5648337,474.0101724,473.9895622,0.1196497,0,0,0,50,18.81421946,19.38979226,19.910247,0.015,0.0078852,0.007959796,0.00791678,645.0986734,644.300016,479.3018867,479.2897205
 12/05  20:30:00,18.35,0.011445691,388.9474,0,15.56000031,18.21100098,18.8683576,19.52021281,0.007500197,0.007143311,0.007189651,0.007151247,614.5830806,613.3071242,466.5676045,466.5343235,0.122699011,0,0,0,50,18.43168604,19.06190228,19.66657616,0.015,0.007415314,0.007472005,0.007431925,625.7144879,624.602326,471.1698781,471.144468
 12/05  20:40:00,18.16666667,0.011444736,385.9476,0,15.56,17.88918148,18.57683722,19.29533687,0.007190435,0.006744043,0.006775236,0.006739273,598.0947363,596.616726,459.6975901,459.6521567,0.131930644,0,0,0,50,18.0882579,18.75785125,19.4352755,0.015,0.006991318,0.007031888,0.006994414,608.3237854,606.9672743,463.9665253,463.928658
 12/05  20:50:00,17.98333333,0.011442084,385.9478,0,15.56,17.5974874,18.30693155,19.07964655,0.00692083,0.006380129,0.006397574,0.006363836,582.9577245,581.3144932,453.3407971,453.2840803,0.140414053,0,0,0,50,17.81284813,18.50632954,19.24033555,0.015,0.006648762,0.006676347,0.006640965,594.1249825,592.6060276,458.0297342,457.9813209
 12/05  21:00:00,17.8,0.011437771,382.9479,0,15.56,17.33224751,18.05737816,18.87246508,0.006686608,0.00604804,0.006053006,0.00602132,568.9851903,567.1741075,447.3586952,447.2915802,0.148385128,0,0,0,50,17.5974874,18.30693155,19.07964655,0.015,0.006380129,0.006397574,0.006363836,582.9577245,581.3144932,453.3407971,453.2840803
 12/05  21:10:00,17.7,0.011428885,382.9481,0,15.56,17.0925799,17.82717312,18.67621453,0.006482776,0.005746192,0.005739839,0.005710062,556.1384588,554.1788135,441.8024046,441.7261594,0.151349698,0,0,0,50,17.33224751,18.05737816,18.87246508,0.015,0.00604804,0.006053006,0.00602132,568.9851903,567.1741075,447.3586952,447.2915802
 12/05  21:20:00,17.6,0.011419593,384.9482,0,15.56,16.87689544,17.61480602,18.49105672,0.006305267,0.005472739,0.005456129,0.005428142,544.4644809,542.3942566,436.7995159,436.7158987,0.153906874,0,0,0,50,17.0925799,17.82717312,18.67621453,0.015,0.005746192,0.005739839,0.005710062,556.1384588,554.1788135,441.8024046,441.7261594
 12/05  21:30:00,17.5,0.011409901,390.9484,0,15.56,16.68280532,17.41725451,18.31619888,0.006150889,0.005225445,0.005199545,0.005173242,534.1265481,531.9903207,432.5786685,432.4901392,0.156175227,0,0,0,50,16.87689544,17.61480602,18.49105672,0.015,0.005472739,0.005456129,0.005428142,544.4644809,542.3942566,436.7995159,436.7158987
 12/05  21:40:00,17.4,0.011399814,387.9486,0,15.56,16.50777551,17.23244227,18.15070269,0.006017017,0.005001997,0.004967685,0.004942972,524.735703,522.5707728,428.7967902,428.7047459,0.158218201,0,0,0,50,16.68280532,17.41725451,18.31619888,0.015,0.005225445,0.005199545,0.005173242,534.1265481,531.9903207,432.5786685,432.4901392
 12/05  21:50:00,17.3,0.011389336,391.9487,0,15.56,16.34948153,17.05906427,17.99375353,0.005901378,0.004800224,0.004758296,0.004735084,516.3082404,514.1445685,425.5124238,425.4184207,0.160076659,0,0,0,50,16.50777551,17.23244227,18.15070269,0.015,0.005001997,0.004967685,0.004942972,524.735703,522.5707728,428.7967902,428.7047459
 12/05  22:00:00,17.2,0.011378473,386.9489,0,15.56,16.20591614,16.8961836,17.84467687,0.005801955,0.004618162,0.004569337,0.004547546,508.4604814,506.3184546,422.3762401,422.2807106,0.161779421,0,0,0,50,16.34948153,17.05906427,17.99375353,0.015,0.004800224,0.004758296,0.004735084,516.3082404,514.1445685,425.5124238,425.4184207
 12/05  22:10:00,17.11666667,0.011400111,386.949,0,15.56,16.01364601,16.75290403,17.73509604,0.005850953,0.004494431,0.004448649,0.004427818,501.0106788,498.8986376,420.1570047,420.060484,0.54507062,0,0,0,50,16.16194872,16.86751875,17.82450382,0.015,0.004595829,0.004548328,0.004526708,506.8868693,504.7649969,421.9644638,421.8687278
 12/05  22:20:00,17.03333333,0.011421164,383.9492,0,15.56,15.62647593,16.40154037,17.45187803,0.005891306,0.0042432,0.004143692,0.004125304,484.0099754,481.7309422,414.4828553,414.3840833,0.546263972,0.159760764,0,0,50,33.00682301,16.62047764,17.62853831,0.015,0.009747215,0.004331833,0.004311931,494.5343182,492.3453703,418.0096716,417.9122523
 12/05  22:30:00,16.95,0.011441633,387.9494,0,15.56,15.56014293,16.07162903,17.18122369,0.005927888,0.004458747,0.003885715,0.003869508,469.6302543,467.5828718,409.7633166,409.6650001,0.547412169,0.508865044,0,0,50,50,16.2758249,17.34920299,0.015,0.015,0.004043744,0.004026194,478.4196564,476.2143961,412.6231903,412.5243408
 12/05  22:40:00,16.86666667,0.011461525,385.9495,0,15.56,15.56000022,15.77009516,16.92718103,0.005956693,0.004717973,0.0036743,0.00366,457.8342327,456.0833766,406.0189363,405.9234104,0.548457468,0.470606951,0,0,50,50,15.95702243,17.08507569,0.015,0.015,0.003804008,0.003788531,465.0977827,463.1652961,408.3301893,408.2328814
 12/05  22:50:00,16.78333333,0.011480844,381.9497,0,15.56,15.56,15.56027459,16.68658049,0.005980882,0.004929132,0.003672552,0.003486891,447.5803829,446.0757452,402.5386513,402.4068393,0.54943695,0.449351622,0.245814418,0,50,50,50,16.86543437,0.015,0.015,0.015,0.003612447,455.1031543,453.4190329,405.1408106,405.046058
 12/05  23:00:00,16.7,0.011499596,387.9499,0,15.56,15.56,15.56000174,16.45797683,0.006001959,0.005100335,0.004142438,0.003343217,439.2650504,437.9507512,399.974173,399.7053288,0.550326097,0.478602718,0.785412534,0,50,50,50,16.68658049,0.015,0.015,0.015,0.003486891,447.5803829,446.0757452,402.5386513,402.4068393
 12/05  23:10:00,16.7,0.01141911,381.95,0,15.56,15.56,15.56000001,16.24042945,0.006021351,0.005240704,0.004538062,0.003225059,431.3307736,430.168917,397.5273952,397.148415,0.554678898,0.485653795,0.394797428,0,50,50,50,16.45797683,0.015,0.015,0.015,0.003343217,439.2650504,437.9507512,399.974173,399.7053288
 12/05  23:20:00,16.7,0.011338644,388.9502,0,15.56,15.56,15.56,16.03321695,0.00604048,0.005357915,0.004856239,0.003129018,424.5820211,423.5511694,395.8294756,395.387573,0.556027205,0.489439238,0.529073203,0,50,50,50,16.24042945,0.015,0.015,0.015,0.003225059,431.3307736,430.168917,397.5273952,397.148415
 12/05  23:30:00,16.7,0.011258199,381.9503,0,15.56,15.56,15.56,15.83569853,0.006059916,0.005457326,0.005110196,0.0030518,418.416637,417.5024305,394.0790019,393.6021388,0.557298639,0.492992555,0.534042923,0,50,50,50,16.03321695,0.015,0.015,0.015,0.003129018,424.5820211,423.5511694,395.8294756,395.387573
 12/05  23:40:00,16.7,0.011177774,387.9505,0,15.56,15.56,15.56,15.64727537,0.006079681,0.005542637,0.005315015,0.002990382,413.4320384,412.6239374,392.8437293,392.3591024,0.558499334,0.496349508,0.538539701,0,50,50,50,15.83569853,0.015,0.015,0.015,0.0030518,418.416637,417.5024305,394.0790019,393.6021388
 12/05  23:50:00,16.7,0.01109737,385.9507,0,15.56,15.56,15.56,15.56023467,0.00609963,0.005616584,0.005482592,0.003298642,409.2723865,408.5609377,391.8407736,391.3973826,0.5596323,0.499534326,0.542775579,0.490113512,50,50,50,50,0.015,0.015,0.015,0.015,413.4320384,412.6239374,392.8437293,392.3591024
 12/05  24:00:00,16.7,0.011016986,385.9508,0,15.56,15.56,15.56,15.5600008,0.006119628,0.00568133,0.00562138,0.00386534,405.7429773,405.1186041,390.9717729,390.5952426,0.560699236,0.502564641,0.546760903,0.618788345,50,50,50,50,0.015,0.015,0.015,0.015,409.2723865,408.5609377,391.8407736,391.3973826
 12/06  00:10:00,16.7,0.011016986,389.951,0,15.56,15.56,15.56,15.56,0.006141305,0.005740549,0.005739255,0.004336226,403.0800409,402.534307,390.5578646,390.2420652,0.565457174,0.50938298,0.554261602,0.440840225,50,50,50,50,0.015,0.015,0.015,0.015,405.7429773,405.1186041,390.9717729,390.5952426
 12/06  00:20:00,16.7,0.011016986,387.9511,0,15.56,15.56,15.56,15.56,0.00616537,0.005796524,0.005841568,0.00471483,400.8590046,400.3836436,390.2419574,389.9762842,0.570195603,0.516143942,0.561590115,0.528956849,50,50,50,50,0.015,0.015,0.015,0.015,403.0800409,402.534307,390.5578646,390.2420652
 12/06  00:30:00,16.7,0.011016986,385.9513,0,15.56,15.56,15.56,15.56,0.006191627,0.005850211,0.005931739,0.005019072,398.7663199,398.3525986,389.764161,389.5391682,0.574867145,0.52277055,0.568750002,0.537200302,50,50,50,50,0.015,0.015,0.015,0.015,400.8590046,400.3836436,390.2419574,389.9762842
 12/06  00:40:00,16.7,0.011016986,382.9515,0,15.56,15.56,15.56,15.56,0.006219538,0.005901939,0.006012119,0.005266617,396.5978134,396.2368512,388.9645289,388.7726737,0.579472293,0.529275844,0.575751362,0.544967666,50,50,50,50,0.015,0.015,0.015,0.015,398.7663199,398.3525986,389.764161,389.5391682
 12/06  00:50:00,16.7,0.011016986,381.9516,0,15.56,15.56,15.56,15.56,0.006248585,0.00595187,0.006084511,0.005470851,394.4668569,394.1507985,387.993853,387.8291883,0.584010463,0.535664942,0.582603327,0.55250406,50,50,50,50,0.015,0.015,0.015,0.015,396.5978134,396.2368512,388.9645289,388.7726737
 12/06  01:00:00,16.7,0.011016986,384.9518,0,15.56,15.56,15.56,15.56,0.006278377,0.006000155,0.006150378,0.005641291,392.808155,392.5315144,387.3186878,387.1769872,0.588481659,0.541941372,0.589313357,0.559834443,50,50,50,50,0.015,0.015,0.015,0.015,394.4668569,394.1507985,387.993853,387.8291883
 12/06  01:10:00,16.7,0.011016986,390.952,0,15.56,15.56,15.56,15.56,0.006305712,0.006043995,0.006207998,0.005781989,392.0624291,391.8224012,387.4066957,387.285578,0.592954267,0.548118606,0.595966796,0.567056543,50,50,50,50,0.015,0.015,0.015,0.015,392.808155,392.5315144,387.3186878,387.1769872
 12/06  01:20:00,16.7,0.011016986,391.9521,0,15.56,15.56,15.56,15.56,0.006329109,0.006082235,0.006257063,0.005897039,391.9010395,391.6953503,387.9519599,387.8498002,0.597358376,0.554191858,0.602493212,0.574110868,50,50,50,50,0.015,0.015,0.015,0.015,392.0624291,391.8224012,387.4066957,387.285578
 12/06  01:30:00,16.7,0.011016986,383.9523,0,15.56,15.56,15.56,15.56,0.006348686,0.006115266,0.006298619,0.005990987,391.2509649,391.074856,387.9009987,387.814971,0.601699414,0.560164647,0.608898356,0.581010817,50,50,50,50,0.015,0.015,0.015,0.015,391.9010395,391.6953503,387.9519599,387.8498002
 12/06  01:40:00,16.7,0.011016986,391.9524,0,15.56,15.56,15.56,15.56,0.006365169,0.006144034,0.006334121,0.006068113,390.9733832,390.8227167,388.1313903,388.0589564,0.605979231,0.56603897,0.615185838,0.587765924,50,50,50,50,0.015,0.015,0.015,0.015,391.2509649,391.074856,387.9009987,387.814971
 12/06  01:50:00,16.7,0.011016986,390.9526,0,15.56,15.56,15.56,15.56,0.006379281,0.006169449,0.006364874,0.006131983,390.9203001,390.7919132,388.508899,388.4482205,0.610198252,0.571816191,0.621358315,0.594383401,50,50,50,50,0.015,0.015,0.015,0.015,390.9733832,390.8227167,388.1313903,388.0589564
 12/06  02:00:00,16.7,0.011016986,382.9528,0,15.56,15.56,15.56,15.56,0.006391563,0.006192202,0.006391873,0.006185397,390.2548158,390.144522,388.2088138,388.1573825,0.61435667,0.577497608,0.627418192,0.600869161,50,50,50,50,0.015,0.015,0.015,0.015,390.9203001,390.7919132,388.508899,388.4482205
 12/06  02:10:00,16.78333333,0.011015903,388.9529,0,15.56,15.56,15.56,15.56,0.006403819,0.006214215,0.006419296,0.006231946,389.7805974,389.6853,388.0447451,388.0006743,0.618454025,0.583065637,0.637259049,0.607221994,50,50,50,50,0.015,0.015,0.015,0.015,390.2548158,390.144522,388.2088138,388.1573825
 12/06  02:20:00,16.86666667,0.011014454,390.9531,0,15.56,15.56,15.56,15.56,0.006416936,0.006236472,0.006448096,0.006273923,389.7220619,389.6402566,388.2489644,388.2116164,0.622488622,0.588530986,0.644904497,0.613447005,50,50,50,50,0.015,0.015,0.015,0.015,389.7805974,389.6853,388.0447451,388.0006743
 12/06  02:30:00,16.95,0.011012636,383.9533,0,15.56,15.56,15.56,15.56,0.006430977,0.006259123,0.00647785,0.006312503,389.2729011,389.2024729,388.0228962,387.9909575,0.626461171,0.59389944,0.652366772,0.619550146,50,50,50,50,0.015,0.015,0.015,0.015,389.7220619,389.6402566,388.2489644,388.2116164
 12/06  02:40:00,17.03333333,0.011010445,391.9534,0,15.56,15.56,15.56,15.56,0.006445682,0.006281981,0.006507931,0.006348303,389.260236,389.1999455,388.1992254,388.1722411,0.630372793,0.599174508,0.659648249,0.625535917,50,50,50,50,0.015,0.015,0.015,0.015,389.2729011,389.2024729,388.0228962,387.9909575
 12/06  02:50:00,17.11666667,0.011007877,385.9536,0,15.56,15.56,15.56,15.56,0.006460779,0.006304832,0.006537902,0.006383623,389.042802,388.9911815,388.1421765,388.1193311,0.634224802,0.604358907,0.666754577,0.635046695,50,50,50,50,0.015,0.015,0.015,0.015,389.260236,389.1999455,388.1992254,388.1722411
 12/06  03:00:00,17.2,0.011004931,390.9537,0,15.56,15.56,15.56,15.56,0.006476071,0.006327525,0.006567521,0.006418673,389.0864668,389.0425169,388.3216521,388.3025562,0.638018467,0.609454946,0.67369095,0.642629845,50,50,50,50,0.015,0.015,0.015,0.015,389.042802,388.9911815,388.1421765,388.1193311
 12/06  03:10:00,17.2,0.011004931,384.9539,0,15.56,15.56,15.56,15.56,0.006492887,0.006351469,0.006598112,0.006454566,388.7932225,388.7555152,388.1440718,388.1277691,0.641804721,0.614589984,0.680508492,0.650077462,50,50,50,50,0.015,0.015,0.015,0.015,389.0864668,389.0425169,388.3216521,388.3025562
