Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep) 
 01/01  21:30:00,5.55,0.004173715,389.6229518,0,-3.472199665,-2.66054618,-3.543012088,-3.308117094,0.002442955,0.002443847,0.002442855,0.002443118,388.3900247,388.3914971,388.389841,388.3902824
 01/01  21:40:00,5.166666667,0.00419047,387.6231311,0,-3.453005064,-2.652795823,-3.525821013,-3.293173737,0.002457542,0.002458405,0.00245745,0.002457704,388.3646506,388.365932,388.3644826,388.3648674
 01/01  21:50:00,4.783333333,0.004203086,385.6233104,0,-3.432005368,-2.643651872,-3.508144394,-3.277864561,0.002471322,0.002472155,0.002471236,0.002471481,388.2313413,388.2321462,388.2311921,388.2314371
 01/01  22:00:00,4.4,0.004211747,386.6234897,0,-3.410077319,-2.633302691,-3.490040333,-3.262224418,0.002484356,0.002485159,0.002484276,0.002484513,388.0852526,388.0855844,388.0851224,388.0852281
 01/01  22:10:00,4.5,0.004162764,386.623669,0,-3.32350586,-2.612115645,-3.460932453,-3.239909655,0.002502038,0.00250279,0.002501965,0.002502187,387.9012987,387.9011275,387.9012156,387.9011681
 01/01  22:20:00,4.6,0.004112893,382.6238483,0,-3.234254947,-2.587791948,-3.427237592,-3.214562774,0.002520765,0.002521452,0.002520696,0.0025209,387.3814095,387.3800943,387.3815452,387.3811248
 01/01  22:30:00,4.7,0.004062125,385.6240276,0,-3.179792073,-2.566705514,-3.394874023,-3.189718532,0.002537432,0.00253805,0.002537366,0.002537551,386.9630885,386.9610469,386.9633947,386.9627327
 01/01  22:40:00,4.8,0.004010453,383.6242069,0,-3.160089851,-2.551107954,-3.366253687,-3.166911761,0.002550988,0.002551537,0.002550926,0.002551091,386.5289622,386.5263139,386.5294323,386.5285685
 01/01  22:50:00,4.9,0.003957868,390.6243862,0,-3.161260876,-2.5408803,-3.341646396,-3.146558333,0.002561582,0.002562068,0.002561524,0.002561671,386.6848383,386.6829276,386.6851966,386.684563
 01/01  23:00:00,5,0.003904361,386.6245655,0,-3.171649011,-2.535227988,-3.32062336,-3.128511714,0.00256971,0.002570139,0.002569659,0.002569788,386.8431962,386.841933,386.8434378,386.8430119
 01/01  23:10:00,4.716666667,0.003941728,385.6247448,0,-3.178784144,-2.531565021,-3.301616099,-3.111790275,0.002573432,0.002573803,0.002573387,0.002573499,386.8085847,386.807446,386.8087781,386.8084012
 01/01  23:20:00,4.433333333,0.003975945,388.6249241,0,-3.17942976,-2.528371446,-3.28366266,-3.095776849,0.002571895,0.002572206,0.002571857,0.002571951,386.9126036,386.9118666,386.9127514,386.9124986
 01/01  23:30:00,4.15,0.004007109,392.6251034,0,-3.175517231,-2.525162001,-3.26641014,-3.080245008,0.002565364,0.002565613,0.002565333,0.002565408,387.4528215,387.4533928,387.4528968,387.4530251
 01/01  23:40:00,3.866666667,0.004035314,387.6252826,0,-3.16960314,-2.521914273,-3.249785512,-3.065151678,0.002554548,0.002554734,0.002554522,0.002554579,387.7650446,387.7662369,387.7650796,387.765391
 01/01  23:50:00,3.583333333,0.004060652,382.6254619,0,-3.163165503,-2.518704997,-3.233782802,-3.050499024,0.002540172,0.002540298,0.002540151,0.00254019,387.4309038,387.43119,387.4309332,387.4309915
 01/01  24:00:00,3.3,0.004083214,385.6256412,0,-3.156711103,-2.515585395,-3.2183881,-3.036284519,0.002522838,0.002522906,0.00252282,0.002522842,387.0341116,387.0334645,387.0341409,387.0339372
 01/02  00:10:00,3.583333333,0.004085701,386.6258205,0,-3.175086817,-2.51918918,-3.207614526,-3.025233895,0.002505603,0.002505623,0.002505587,0.002505595,386.8243792,386.8233523,386.8244048,386.8240963
 01/02  00:20:00,3.866666667,0.004086393,388.6259998,0,-3.223562179,-2.533025426,-3.2037216,-3.018947431,0.002489961,0.002489942,0.002489944,0.002489941,386.9179183,386.9172743,386.9179843,386.9177812
 01/02  00:30:00,4.15,0.004085225,388.6261791,0,-3.29388091,-2.557413505,-3.207117815,-3.017809184,0.002475964,0.002475913,0.002475944,0.002475933,387.1495944,387.1496259,387.1497481,387.149727
 01/02  00:40:00,4.433333333,0.004082129,384.6263584,0,-3.376332305,-2.591303258,-3.217380413,-3.021643731,0.002463091,0.002463015,0.002463066,0.002463048,387.0589953,387.0587649,387.0590124,387.0589348
 01/02  00:50:00,4.716666667,0.004077036,384.6265377,0,-3.464861188,-2.633451079,-3.233928546,-3.030154154,0.002450779,0.002450681,0.002450747,0.002450723,386.7647472,386.7637214,386.7644729,386.7642037
 01/02  01:00:00,5,0.004069876,383.626717,0,-3.556846995,-2.682818378,-3.256260836,-3.04307944,0.002438591,0.002438473,0.00243855,0.002438521,386.346365,386.3442694,386.3456587,386.3451303
 01/02  01:10:00,4.533333333,0.004050824,384.6268963,0,-3.613849032,-2.728535041,-3.27782503,-3.056042458,0.002427743,0.00242761,0.002427694,0.002427662,386.0079966,386.0052068,386.0069744,386.0062762
 01/02  01:20:00,4.066666667,0.004028244,390.6270756,0,-3.627547581,-2.764612437,-3.294799163,-3.066408686,0.00241886,0.002418721,0.002418806,0.002418772,386.2651991,386.2635791,386.2646864,386.2642987
 01/02  01:30:00,3.6,0.004002357,386.6272548,0,-3.610292319,-2.789338348,-3.306229032,-3.073418454,0.002411894,0.002411757,0.00241184,0.002411806,386.5017914,386.5011363,386.5016855,386.5015485
 01/02  01:40:00,3.133333333,0.003973379,389.6274341,0,-3.576641937,-2.803981312,-3.312463277,-3.077227692,0.00240651,0.002406379,0.002406458,0.002406424,386.857086,386.8575141,386.8574228,386.857593
 01/02  01:50:00,2.666666667,0.003941514,383.6276134,0,-3.535626352,-2.810362575,-3.31411869,-3.07812032,0.002402341,0.002402219,0.002402291,0.00240226,386.7562882,386.7564518,386.756511,386.7565765
 01/02  02:00:00,2.2,0.003906961,391.6277927,0,-3.491102775,-2.809970979,-3.311713822,-3.076317072,0.002399078,0.002398967,0.002399034,0.002399004,387.0432986,387.0440762,387.0437078,387.0439883
 01/02  02:10:00,2.383333333,0.003884733,382.627972,0,-3.462409735,-2.808663383,-3.308592462,-3.07398833,0.002395058,0.002394955,0.002395017,0.002394989,386.8602864,386.8605483,386.8605037,386.8605975
 01/02  02:20:00,2.566666667,0.00386114,385.6281513,0,-3.453846182,-2.809686286,-3.306732173,-3.07246102,0.00238943,0.002389331,0.002389392,0.002389364,386.6031507,386.6027939,386.6031432,386.6030139
 01/02  02:30:00,2.75,0.003836155,387.6283306,0,-3.459644776,-2.813770623,-3.306699376,-3.072169095,0.002382119,0.002382019,0.002382081,0.002382051,386.568969,386.5685782,386.5689342,386.5687934
 01/02  02:40:00,2.933333333,0.003809748,390.6285099,0,-3.472950442,-2.820561972,-3.308418414,-3.073105367,0.00237337,0.002373266,0.002373331,0.002373299,386.9298468,386.9303165,386.9300984,386.9302685
 01/02  02:50:00,3.116666667,0.003781891,384.6286891,0,-3.489546634,-2.829526075,-3.311674856,-3.075156426,0.002363466,0.002363356,0.002363425,0.00236339,386.9544529,386.9549171,386.9546808,386.95485
 01/02  03:00:00,3.3,0.003752553,388.6288684,0,-3.507674081,-2.840250794,-3.316293275,-3.078251761,0.002352637,0.002352519,0.002352593,0.002352554,387.0481187,387.0487234,387.0483912,387.0486103
 01/02  03:10:00,3.216666667,0.003754119,390.6290477,0,-3.515479149,-2.849471196,-3.320300699,-3.081076532,0.002343711,0.002343591,0.002343666,0.002343626,387.3968096,387.3981111,387.3973489,387.3978176
 01/02  03:20:00,3.133333333,0.00375552,387.629227,0,-3.510379109,-2.855452785,-3.322557704,-3.082833298,0.00233815,0.002338036,0.002338107,0.002338069,387.603967,387.6055482,387.6046117,387.6051804
 01/02  03:30:00,3.05,0.003756759,391.6294063,0,-3.496050835,-2.857982493,-3.322795711,-3.083263435,0.002336062,0.002335961,0.002336024,0.00233599,388.0016741,388.0038844,388.0025486,388.0033548
 01/02  03:40:00,2.966666667,0.003757838,386.6295856,0,-3.476834683,-2.857493777,-3.321139069,-3.082393906,0.002336986,0.002336902,0.002336954,0.002336926,388.0850244,388.0870929,388.0858437,388.0865973
 01/02  03:50:00,2.883333333,0.003758758,388.6297648,0,-3.45541992,-2.854503404,-3.317792392,-3.080326927,0.002340392,0.002340329,0.002340368,0.002340347,388.1126665,388.1144708,388.1133793,388.1140377
 01/02  04:00:00,2.8,0.00375952,391.6299441,0,-3.432947209,-2.84942579,-3.312929161,-3.077156622,0.002345851,0.002345808,0.002345834,0.00234582,388.4073832,388.4094864,388.4081675,388.4089585
 01/02  04:10:00,2.7,0.003732752,382.6301234,0,-3.396189848,-2.8389729,-3.304457833,-3.071448912,0.002353814,0.002353793,0.002353804,0.0023538,388.0947388,388.0959475,388.0952539,388.09568
 01/02  04:20:00,2.6,0.003706153,387.6303027,0,-3.342400617,-2.821557927,-3.291224596,-3.06245142,0.002364388,0.00236439,0.002364384,0.002364389,387.8246072,387.8251126,387.8249035,387.8250456
 01/02  04:30:00,2.5,0.003679724,390.630482,0,-3.276241524,-2.797321136,-3.273088618,-3.049964287,0.002377316,0.00237734,0.002377317,0.002377331,387.9518577,387.9524542,387.9521025,387.9523116
 01/02  04:40:00,2.4,0.003653463,384.6306613,0,-3.203167762,-2.767103125,-3.250359588,-3.034109956,0.002392212,0.002392256,0.002392215,0.002392238,387.7958535,387.796147,387.7960675,387.7961354
 01/02  04:50:00,2.3,0.00362737,384.6308405,0,-3.12658476,-2.731256841,-3.223426069,-3.015086451,0.002408701,0.002408761,0.002408703,0.002408734,387.4214022,387.421141,387.4216167,387.4214071
 01/02  05:00:00,2.2,0.003601442,382.6310198,0,-3.048021504,-2.690240907,-3.192624819,-2.993073002,0.002426466,0.00242654,0.002426465,0.002426504,386.8323139,386.8313404,386.8326192,386.8320314
 01/02  05:10:00,2.016666667,0.003576723,388.6311991,0,-2.987098346,-2.649712014,-3.161348818,-2.970330007,0.002443243,0.002443326,0.002443236,0.00244328,386.6998677,386.6988514,386.7001357,386.6995352
 01/02  05:20:00,1.833333333,0.003551974,384.6313784,0,-2.948051455,-2.612880828,-3.131591494,-2.948224911,0.002457841,0.002457928,0.00245783,0.002457877,386.5495073,386.5484721,386.5497862,386.5491833
 01/02  05:30:00,1.65,0.003527198,388.6315577,0,-2.924590737,-2.580420889,-3.103881083,-2.927167969,0.002470125,0.002470213,0.002470111,0.002470158,386.6562679,386.6555229,386.6564667,386.6560215
 01/02  05:40:00,1.466666667,0.003502401,392.6317369,0,-2.909294101,-2.551879505,-3.078080392,-2.907126642,0.002480404,0.002480491,0.002480388,0.002480434,387.2385685,387.2386486,387.2385301,387.2384968
 01/02  05:50:00,1.283333333,0.003477585,388.6319162,0,-2.897557416,-2.526602126,-3.053913039,-2.887967458,0.002489048,0.002489132,0.002489031,0.002489075,387.676037,387.6766522,387.6758497,387.6760819
 01/02  06:00:00,1.1,0.003452757,389.6320955,0,-2.887415174,-2.504052492,-3.031149537,-2.869578792,0.002496356,0.002496437,0.00249634,0.002496381,387.9962885,387.9972197,387.9960297,387.9964101
 01/02  06:10:00,1.2,0.003457262,391.6322748,0,-2.923892218,-2.491820567,-3.019024267,-2.857660511,0.002506251,0.002506335,0.002501021,0.00250106,389.8511796,389.8522927,388.2719275,388.2724221
 01/02  06:20:00,1.3,0.00346163,385.632454,0,-2.969015881,-2.484897377,-3.012817822,-2.849427283,0.002517495,0.002517587,0.002504101,0.002504138,392.3217746,392.322378,388.2702672,388.2707154
 01/02  06:30:00,1.4,0.003465859,391.6326333,0,-2.996827615,-2.478712425,-3.00782171,-2.842055709,0.002528587,0.002528687,0.002506494,0.00250653,395.0527147,395.0526669,388.3663779,388.366845
 01/02  06:40:00,1.5,0.003469949,382.6328126,0,-3.004378754,-2.471347388,-3.001933111,-2.834262662,0.00253883,0.002538938,0.002508602,0.002508637,397.3290434,397.327439,388.1777944,388.1781125
 01/02  06:50:00,1.6,0.003473896,383.6329919,0,-2.998626803,-2.462520448,-2.994731789,-2.825766785,0.002548092,0.002548205,0.002510517,0.00251055,399.228388,399.2246836,387.8501929,387.8502894
 01/02  07:00:00,1.7,0.003477698,384.6331711,0,-2.986375163,-2.452469396,-2.986373229,-2.816633607,0.002556451,0.002556568,0.002512226,0.002512257,400.938664,400.9327223,387.5447818,387.5446862
 01/02  07:10:00,1.783333333,0.003519507,387.6333504,0,-2.964394815,-2.439792396,-2.977547138,-2.807290553,0.002568828,0.002568953,0.002513789,0.002513819,404.0904768,404.082417,387.419626,387.419462
 01/02  07:20:00,1.866666667,0.003561675,390.6335297,0,-2.942251697,-2.426227385,-2.968663376,-2.797993485,0.002583296,0.002583431,0.002515249,0.002515278,408.1463486,408.136294,387.5351627,387.5350819
 01/02  07:30:00,1.95,0.003604205,386.633709,0,-2.924754726,-2.412992078,-2.95982188,-2.788801256,0.002597734,0.002597878,0.002516629,0.002516655,412.1544067,412.1418559,387.5884092,387.5883684
 01/02  07:40:00,2.033333333,0.0036471,385.6338882,0,-2.911687951,-2.400451939,-2.950998105,-2.779693015,0.002611189,0.002611339,0.002517935,0.00251796,415.7599802,415.7443404,387.5164295,387.5163489
 01/02  07:50:00,2.116666667,0.003690362,387.6340675,0,-2.901184406,-2.388546378,-2.942147282,-2.770634575,0.00262349,0.002623643,0.002519173,0.002519198,419.0594678,419.0404859,387.4684104,387.4683066
 01/02  08:00:00,2.2,0.003733994,382.6342468,0,-2.891746529,-2.377117338,-2.933236955,-2.761599384,0.00263475,0.002634904,0.002520348,0.002520371,421.8845075,421.861624,387.2431745,387.2429417
 01/02  08:10:00,2.766666667,0.003796596,390.634426,0,-2.800237649,-2.345364782,-2.923677033,-2.75218426,0.002683464,0.002683666,0.002522337,0.00252236,436.0375747,436.01059,387.2606065,387.2604016
 01/02  08:20:00,3.333333333,0.003857278,390.6346053,0.181818,-2.683840617,-2.301527009,-2.910237688,-2.740193387,0.002753976,0.002754241,0.002534267,0.002534294,456.5599974,456.5283384,390.0659355,390.0657943
 01/02  08:30:00,3.9,0.003915805,390.6347846,0.272727,-2.586684078,-2.25475749,-2.892589865,-2.725347223,0.002829119,0.002829437,0.002556807,0.002556843,478.1042577,478.0672021,395.7108775,395.7106409
 01/02  08:40:00,4.466666667,0.003971927,389.6349639,0.363636,-2.516989022,-2.209085482,-2.871180702,-2.707884608,0.002900968,0.002901323,0.002588328,0.002588376,498.190014,498.1467549,403.6188056,403.618146
 01/02  08:50:00,5.033333333,0.004025385,388.6351431,0.454545,-2.465938375,-2.165212151,-2.846434192,-2.688038486,0.002967832,0.002968211,0.00262734,0.002627403,516.3006986,516.2503473,413.3322947,413.3307991
 01/02  09:00:00,5.6,0.004075904,387.6353224,0.272727,-2.423729429,-2.122692107,-2.822936284,-2.668866255,0.003030291,0.003030687,0.002659989,0.002660061,532.6389108,532.5805357,420.6803041,420.6776263
 01/02  09:10:00,6.05,0.004060872,384.6355017,0.454545,-2.427217423,-2.090181988,-2.805213037,-2.653173529,0.00309781,0.003098239,0.002695558,0.002695642,550.9964305,550.9310444,429.4024068,429.3986469
 01/02  09:20:00,6.5,0.004040315,382.6356809,0.272727,-2.44435507,-2.063420075,-2.793337394,-2.64121418,0.003149717,0.003168398,0.002724627,0.00272472,570.478654,570.4058271,436.497128,436.4923209
 01/02  09:30:00,6.95,0.004013941,385.6358602,0.272727,-2.451675202,-2.038031762,-2.783478758,-2.630615402,0.003147775,0.003237879,0.002748634,0.002748733,589.9404973,589.8583687,442.2450022,442.2391376
 01/02  09:40:00,7.4,0.003981445,386.6360395,0.272727,-2.445072799,-2.012343341,-2.773264201,-2.619864953,0.003149527,0.003266331,0.002770256,0.002770361,608.7848211,608.6913057,447.3400383,447.3330736
 01/02  09:50:00,7.85,0.003942515,392.6362187,0.545455,-2.429111639,-1.986143119,-2.757575435,-2.605510946,0.003153766,0.003273529,0.002804177,0.002804292,626.9673002,626.8609866,456.2901095,456.2820143
 01/02  10:00:00,8.3,0.003896826,384.636398,0.363636,-2.408735561,-1.959641163,-2.741060066,-2.59061083,0.003159186,0.003280824,0.002836757,0.00283688,644.2731432,644.1526447,464.7158245,464.7064202
 01/02  10:10:00,8.583333333,0.003926979,385.6365773,0.272727,-2.385042533,-1.932549509,-2.725824458,-2.576560111,0.003166034,0.003288854,0.00286125,0.002861379,660.7958275,660.6601297,470.6337502,470.6229083
 01/02  10:20:00,8.866666667,0.003956655,387.6367565,0.181818,-2.358533864,-1.904692239,-2.712303013,-2.563663657,0.003173649,0.003297114,0.002876051,0.00287618,676.6712219,676.5196729,473.6653162,473.6530124
 01/02  10:30:00,9.15,0.003985827,392.6369358,0.363636,-2.329832011,-1.876044711,-2.695991232,-2.548902909,0.003181868,0.003305613,0.002894789,0.00289492,692.0476508,691.8799511,478.0584682,478.0447609
 01/02  10:40:00,9.433333333,0.004014469,392.6371151,0.272727,-2.299315975,-1.846518297,-2.67840673,-2.533268762,0.003190595,0.003314377,0.002912907,0.002913039,706.8946479,706.7105025,482.3832332,482.3681571
 01/02  10:50:00,9.716666667,0.004042551,383.6372943,0.181818,-2.267276044,-1.816058786,-2.661306615,-2.517927409,0.003199754,0.003323423,0.002925144,0.002925276,720.9813147,720.7800581,484.7986016,484.7820783
 01/02  11:00:00,10,0.004070046,383.6374736,0.363636,-2.233965326,-1.784652749,-2.641128071,-2.500585355,0.003209281,0.003332756,0.002942394,0.002942526,734.3838903,734.1650518,488.6539854,488.6359717
 01/02  11:10:00,10.36666667,0.004160205,391.6376528,0.272727,-2.203084121,-1.75332704,-2.620311314,-2.482878539,0.003218176,0.003342091,0.00295935,0.002959483,747.3766046,747.1401751,492.5018372,492.4824254
 01/02  11:20:00,10.73333333,0.004252029,391.6378321,0.181818,-2.175708636,-1.722660443,-2.600992618,-2.466243106,0.003226143,0.003351265,0.002970779,0.00297091,759.9501893,759.6960075,494.6705462,494.6498304
 01/02  11:30:00,11.1,0.00434554,391.6380114,0.272727,-2.150955869,-1.69274944,-2.581089058,-2.449296898,0.003233415,0.00336025,0.002983319,0.002983448,772.0593441,771.7870231,497.0817722,497.059822
 01/02  11:40:00,11.46666667,0.004440762,388.6381906,0.363636,-2.127861857,-1.663620452,-2.558963535,-2.430925355,0.00324025,0.003369036,0.003002009,0.003002139,783.621915,783.330817,501.1578188,501.1346467
 01/02  11:50:00,11.83333333,0.004537719,383.6383699,0.181818,-2.105730356,-1.635236781,-2.538376887,-2.413634647,0.003246836,0.003377633,0.003015417,0.003015546,794.5629279,794.2522298,503.3600799,503.3356652
 01/02  12:00:00,12.2,0.004636435,390.6385491,0.181818,-2.084169023,-1.607526875,-2.518988469,-2.397220196,0.003253279,0.003386059,0.003024483,0.003024609,805.127225,804.7965723,504.2049122,504.1793567
 01/02  12:10:00,12.48333333,0.00472508,385.6387284,0.181818,-2.110774754,-1.59221536,-2.499868673,-2.38108037,0.003247111,0.003391556,0.003032092,0.003032215,808.3311198,807.9789158,504.4099359,504.383309
 01/02  12:20:00,12.76666667,0.00481523,390.6389077,0.0909091,-2.150966084,-1.583985316,-2.482153054,-2.365845766,0.003237253,0.003395048,0.00303548,0.003035599,807.0621049,806.6863613,503.2291178,503.2015502
 01/02  12:30:00,13.05,0.004906909,391.6390869,0.272727,-2.178447023,-1.577239307,-2.462221077,-2.349052188,0.003230875,0.00339812,0.003045783,0.003045899,804.3691388,803.9683299,504.0150579,503.9866698
 01/02  12:40:00,13.33333333,0.005000138,383.6392662,0.363636,-2.188491117,-1.569580466,-2.439141489,-2.330052337,0.003229242,0.003401456,0.003065849,0.003065967,801.4696371,801.0427691,507.4128827,507.3836801
 01/02  12:50:00,13.61666667,0.005094941,389.6394454,0.545455,-2.186442421,-1.560617575,-2.411584587,-2.307927267,0.003230896,0.003405167,0.003099693,0.003099816,798.890201,798.4377233,514.8112535,514.7812795
 01/02  13:00:00,13.9,0.005191341,391.6396247,0.363636,-2.178201646,-1.55061809,-2.384825595,-2.286189475,0.003234236,0.003409179,0.003131287,0.003131414,796.6471345,796.170241,521.44865,521.4179609
 01/02  13:10:00,13.8,0.005223716,384.6398039,0.272727,-2.124783032,-1.529424601,-2.361699971,-2.266760431,0.003249352,0.003415816,0.003156558,0.003156686,801.3389345,800.8393607,525.2652184,525.2338127
 01/02  13:20:00,13.7,0.005255449,392.6399832,0.545455,-2.063886876,-1.503244475,-2.337090305,-2.246239257,0.003266585,0.003423894,0.003192354,0.003193693,810.3496648,809.8300241,531.5519056,531.5198412
